chart,raw_level,bucket_label,cluster_id,distance_to_centroid,pca_x,pca_y
11310_master,14.4,14,4,5.247356,-4.620161,-2.122078
11874_master,13.9,13+,4,5.267206,-4.820806,-2.192249
762_master,13.4,13,4,5.322097,-6.412598,-0.507874
191_master,14.1,14,4,5.329643,-6.644258,-1.442281
701_master,13.8,13+,4,5.400873,-6.17001,-0.793836
379_master,14.3,14,4,5.406535,-1.723723,-2.482212
525_remaster,13.4,13,4,5.432674,-6.22773,-0.31142
11647_master,13.9,13+,4,5.432787,-1.266207,-2.866062
548_master,13.8,13+,4,5.498568,-0.670104,-2.305336
11838_remaster,13.8,13+,4,5.53281,-5.135053,-0.134857
11638_master,13.8,13+,4,5.565797,-2.861414,-2.874701
606_master,14.0,14,4,5.598237,-6.182956,-1.079488
642_master,14.0,14,4,5.601967,-1.043741,-2.713383
529_master,13.2,13,4,5.667301,-0.541785,-3.215182
11299_master,14.1,14,4,5.817893,-4.202007,-2.424791
749_master,13.1,13,4,5.853578,-5.068529,-3.017365
11498_master,13.6,13+,4,5.904039,-4.010895,-2.435719
11716_master,13.6,13+,4,5.97901,-0.694444,-2.993061
643_master,14.8,14+,4,5.982696,-6.148255,-0.255756
233_master,14.4,14,4,5.983919,-3.124679,-2.206331
11048_master,13.2,13,4,6.106832,-2.213068,-4.076566
378_remaster,13.7,13+,4,6.289562,-0.706739,-3.195765
472_remaster,14.0,14,4,6.351856,-1.745541,-2.429963
11401_master,13.2,13,4,6.462266,-3.614339,-3.271988
11429_master,14.1,14,4,6.773645,-3.357312,-3.472105
143_master,14.2,14,4,6.831395,-5.376719,-1.720024
11832_master,13.8,13+,4,6.844186,-2.253595,-3.26206
11404_master,13.7,13+,4,6.871233,-2.179179,-3.95354
720_master,13.6,13+,4,6.929109,-1.038413,-2.37773
11022_master,13.7,13+,4,7.862787,-2.990303,-3.54932
