chart,raw_level,bucket_label,cluster_id,distance_to_centroid,pca_x,pca_y
11495_master,13.0,13,6,3.829036,5.879278,-3.054608
11560_master,13.2,13,6,3.836205,6.237547,-2.014637
11459_master,13.7,13+,6,3.83938,4.327459,-4.764721
11545_master,13.5,13,6,3.860431,4.191515,-4.079214
11722_master,13.4,13,6,3.866552,6.225593,-3.376643
11698_remaster,13.2,13,6,3.871674,6.440533,-2.06854
584_master,13.3,13,6,3.917804,4.575441,-2.949536
622_master,13.4,13,6,3.930693,4.779093,-3.439089
11615_master,13.5,13,6,3.934242,4.328169,-4.204906
66_remaster,13.3,13,6,3.94062,6.039941,-2.878772
723_master,13.4,13,6,3.944014,4.478052,-3.439972
303_master,13.3,13,6,3.983172,6.034179,-3.316488
709_master,13.3,13,6,3.984734,4.160007,-2.980098
254_master,13.3,13,6,3.987128,6.224746,-3.417547
11621_master,13.7,13+,6,4.016067,4.257765,-3.673569
11781_master,13.0,13,6,4.04588,7.129634,-2.539692
10288_master,13.8,13+,6,4.051785,4.186821,-4.953074
11180_remaster,13.0,13,6,4.052931,6.940903,-2.683074
10190_master,13.1,13,6,4.077641,4.24424,-3.511231
11134_master,13.4,13,6,4.102257,3.927252,-3.689607
342_master,13.4,13,6,4.114477,4.584765,-4.077626
11485_remaster,13.3,13,6,4.123721,6.358212,-3.600468
295_master,13.3,13,6,4.128178,4.898407,-3.417363
11670_master,13.1,13,6,4.131483,4.226159,-4.271224
693_master,13.1,13,6,4.157331,6.73664,-2.216483
11623_master,13.4,13,6,4.161715,6.794953,-2.034278
11567_master,13.2,13,6,4.185027,4.456281,-3.361015
11774_master,13.0,13,6,4.193903,5.671174,-3.426914
11751_master,13.8,13+,6,4.214332,4.072071,-4.063457
301_master,13.7,13+,6,4.235978,5.432577,-3.206068
11742_master,13.4,13,6,4.23732,7.077046,-2.705113
401_master,13.7,13+,6,4.256731,4.710676,-3.844492
852_expert,13.1,13,6,4.262236,4.701854,-4.000809
11863_master,13.0,13,6,4.262677,4.58526,-3.516327
11640_master,13.4,13,6,4.274938,4.451402,-4.790771
432_master,14.0,14,6,4.28051,4.305585,-3.712
510_master,13.1,13,6,4.284825,5.054999,-3.55588
11411_master,13.0,13,6,4.286341,5.21084,-4.290352
630_master,13.4,13,6,4.28984,5.752202,-2.750871
11633_master,13.8,13+,6,4.290573,4.506164,-4.671455
695_master,13.1,13,6,4.292078,6.330709,-2.17863
11741_expert,13.0,13,6,4.295564,4.277055,-4.317099
672_master,13.8,13+,6,4.304671,5.781088,-1.414788
205_master,13.2,13,6,4.386179,6.473356,-2.398174
81_remaster,13.2,13,6,4.459408,6.453531,-2.964814
11705_master,13.4,13,6,4.467598,6.429327,-3.569679
199_master,13.3,13,6,4.467935,6.185443,-3.627541
11232_remaster,13.7,13+,6,4.476309,6.049486,-3.899523
219_master,13.6,13+,6,4.480985,3.773383,-4.301558
11701_master,13.0,13,6,4.481261,7.433138,-1.509956
11094_master,13.4,13,6,4.50757,6.681641,-3.889595
495_expert,13.2,13,6,4.51475,4.516272,-4.551647
11803_master,13.7,13+,6,4.521691,6.044955,-3.347799
327_master,13.5,13,6,4.526965,6.253357,-2.71174
194_master,13.3,13,6,4.547134,4.731527,-2.815979
11355_master,13.2,13,6,4.552787,6.124252,-2.666838
11748_master,13.2,13,6,4.608349,7.527884,-2.318353
11731_master,13.1,13,6,4.612488,7.507538,-2.085658
11427_master,13.5,13,6,4.62578,6.820854,-1.232808
438_master,13.4,13,6,4.65036,5.387986,-3.508559
11908_master,13.3,13,6,4.668113,6.206303,-3.768273
11721_expert,13.0,13,6,4.696688,3.723562,-4.745924
472_master,13.5,13,6,4.696727,6.402378,-2.953387
11166_master,14.1,14,6,4.699972,3.914377,-4.159708
11437_master,13.3,13,6,4.706642,6.920723,-3.100439
648_master,13.3,13,6,4.724449,4.801136,-4.110167
831_remaster,13.0,13,6,4.74495,6.655116,-1.663961
349_master,13.7,13+,6,4.748816,4.554627,-3.797269
447_master,13.4,13,6,4.785102,4.492005,-3.104529
11202_master,13.4,13,6,4.7986,4.200917,-4.793945
482_master,13.7,13+,6,4.833786,4.635187,-3.384876
386_master,13.8,13+,6,4.839858,5.160886,-3.9357
11090_master,13.2,13,6,4.84627,5.823243,-4.461112
849_master,13.7,13+,6,4.848766,4.593693,-3.482773
11866_master,13.3,13,6,4.864697,5.188224,-3.681194
113_master,13.4,13,6,4.886828,5.00947,-3.913045
738_master,13.4,13,6,4.902735,4.755423,-3.379653
763_remaster,13.2,13,6,4.91063,6.98417,-1.893406
480_master,13.2,13,6,4.92428,7.176836,-1.930356
10242_master,13.3,13,6,5.06926,7.334895,-1.213888
552_master,13.2,13,6,5.108948,7.089932,-1.229856
154_master,13.7,13+,6,5.149345,5.794712,-3.393746
10366_master,13.7,13+,6,5.150458,5.428368,-3.198233
47_remaster,14.6,14+,6,5.15454,4.722116,-2.407008
11641_master,13.4,13,6,5.16024,4.288409,-5.032407
11539_master,13.6,13+,6,5.214183,6.554802,-3.156221
11381_master,13.2,13,6,5.220603,4.157907,-3.455029
571_expert,13.0,13,6,5.228442,7.069504,-2.556005
11098_master,13.2,13,6,5.22896,7.257897,-2.594518
225_master,13.4,13,6,5.238966,7.144303,-1.88788
11540_master,13.5,13,6,5.261183,6.969633,-1.964453
809_remaster,13.3,13,6,5.289388,6.732213,-1.666115
312_remaster,13.2,13,6,5.303057,5.976006,-2.072545
621_master,13.3,13,6,5.321246,6.930479,-2.629396
11869_master,13.6,13+,6,5.342057,5.345184,-3.18763
364_remaster,13.5,13,6,5.38028,6.420319,-0.485683
580_master,13.8,13+,6,5.384394,4.705586,-2.484776
252_master,13.7,13+,6,5.486624,6.337506,-3.203991
61_remaster,14.2,14,6,5.506554,4.111253,-2.757842
659_master,13.7,13+,6,5.519189,6.439607,-2.438754
11849_master,14.0,14,6,5.593605,3.80338,-4.061032
11360_master,13.2,13,6,5.64219,6.321415,-4.234661
804_master,13.4,13,6,5.656559,4.270552,-2.154391
365_expert,13.3,13,6,5.658749,6.30558,-2.102774
70_remaster,14.2,14,6,5.660441,4.657251,-3.516742
11290_master,13.2,13,6,5.711859,3.590771,-5.189681
592_master,13.9,13+,6,5.772467,4.085453,-4.183264
11322_remaster,13.2,13,6,5.810974,5.860039,-4.547777
11282_master,13.9,13+,6,5.838116,6.525882,-3.113367
431_expert,13.0,13,6,5.845794,5.87402,-3.380527
10251_master,13.3,13,6,5.912526,7.474784,-1.709654
11552_master,13.3,13,6,5.913406,4.150136,-4.958061
764_master,13.3,13,6,5.936857,4.511878,-3.418396
11162_master,13.4,13,6,5.958395,5.552876,-4.46992
560_master,13.3,13,6,6.140155,5.721484,-3.60153
11111_master,13.2,13,6,6.146216,7.255166,-3.666574
11487_master,13.0,13,6,6.204835,3.959326,-5.144948
11335_master,13.1,13,6,6.264811,6.751483,-3.651644
573_master,13.9,13+,6,6.376947,5.550478,-0.775325
11172_master,13.2,13,6,6.44274,5.806974,-4.896456
11279_master,13.1,13,6,6.496088,7.457307,-2.182971
11753_expert,13.5,13,6,6.534048,5.07107,-4.86975
11057_master,13.5,13,6,6.741272,5.10361,-4.681223
11226_master,13.0,13,6,6.849417,4.206181,-5.448196
11738_master,13.8,13+,6,7.050418,4.658772,-4.635073
11189_master,13.0,13,6,7.142953,7.296822,-3.868074
10301_master,13.5,13,6,7.368784,5.135047,-4.732389
11028_expert,13.3,13,6,7.647032,6.124541,-1.897493
11058_master,13.3,13,6,8.085481,4.742436,-6.058469
11152_master,13.0,13,6,8.105536,7.025508,-5.145391
11784_master,13.8,13+,6,8.168252,6.996722,-4.002633
11761_master,13.9,13+,6,8.299103,6.652897,-2.962564
11764_remaster,13.4,13,6,9.178008,7.880518,-3.645963
11772_master,13.7,13+,6,9.219582,6.710466,-3.314747
10319_master,13.5,13,6,9.876177,4.16651,-5.65177
