chart,raw_level,bucket_label,cluster_id,distance_to_centroid,pca_x,pca_y
11511_master,13.2,13,2,5.807295,4.044613,-5.152196
11388_expert,13.5,13,2,5.817369,0.869712,-5.148225
288_master,13.8,13+,2,5.8256,2.598048,-4.505413
670_master,13.6,13+,2,5.853257,0.803535,-3.113073
11502_master,13.9,13+,2,5.978913,1.741341,-3.910954
766_master,13.9,13+,2,6.00961,-0.495364,-2.336308
558_master,13.7,13+,2,6.111155,0.40319,-3.850399
1020_master,13.8,13+,2,6.130118,0.21067,-2.880329
11145_master,13.7,13+,2,6.143497,-0.984039,-3.379212
10625_master,13.8,13+,2,6.183019,-0.529272,-3.870292
141_master,14.1,14,2,6.22833,1.467885,-4.853767
11692_remaster,13.8,13+,2,6.5159,0.010432,-2.4884
113_expert,13.0,13,2,6.517704,2.898868,-5.140362
11101_master,13.9,13+,2,6.745311,1.791839,-4.784294
11075_master,13.8,13+,2,7.067795,1.015261,-4.932354
11490_master,13.7,13+,2,7.148573,2.499873,-5.269099
11859_master,13.8,13+,2,7.711794,3.217829,-3.575038
11473_master,13.2,13,2,7.732589,0.953088,-3.297691
11153_master,13.1,13,2,7.979576,1.188457,-5.282743
11285_master,13.7,13+,2,8.002703,2.257284,-5.059173
11017_master,13.0,13,2,10.537265,-0.477898,-4.322826
11023_master,13.8,13+,2,13.11908,-1.338462,-4.897497
10070_master,14.6,14+,2,14.030671,-1.349969,-4.011839
10235_master,14.1,14,2,15.483148,-1.734022,-4.241347
