chart,raw_level,bucket_label,cluster_id,distance_to_centroid,pca_x,pca_y
11776_master,13.7,13+,0,4.591932,-6.150343,-0.532661
585_master,13.4,13,0,4.602916,-7.743163,0.00352
11283_master,13.9,13+,0,4.618112,-8.069937,0.705411
227_remaster,14.8,14+,0,4.641025,-7.936027,0.359041
463_remaster,13.9,13+,0,4.641739,-6.743023,-0.289718
11628_master,14.0,14,0,4.642922,-6.074538,-0.742593
11160_master,14.0,14,0,4.646242,-8.86637,2.212758
11671_master,13.9,13+,0,4.653749,-5.469696,-1.808871
11662_expert,13.7,13+,0,4.653817,-8.557895,0.471341
115_remaster,13.8,13+,0,4.659063,-7.438185,0.129
490_master,13.8,13+,0,4.670649,-8.255273,-0.20283
11627_master,14.2,14,0,4.705899,-7.361776,0.15385
464_remaster,14.4,14,0,4.733448,-6.954008,-0.439689
240_remaster,14.5,14,0,4.74223,-7.328032,0.062734
11149_master,14.2,14,0,4.773409,-7.057344,-0.126705
11474_master,13.8,13+,0,4.809297,-7.605691,-0.369044
11584_master,13.6,13+,0,4.810935,-5.610591,-1.519605
11578_master,14.4,14,0,4.817098,-9.724456,2.926756
11438_master,13.9,13+,0,4.841517,-8.969741,3.344359
11318_expert,13.1,13,0,4.845068,-6.286499,-1.805414
11668_master,13.7,13+,0,4.860317,-9.387694,2.992443
11212_master,13.7,13+,0,4.892228,-7.710855,0.02069
834_expert,13.9,13+,0,4.911275,-6.852343,-0.102324
566_master,14.0,14,0,4.94358,-7.15451,-0.247706
11827_master,13.7,13+,0,4.977412,-5.492127,-1.656288
11853_master,13.3,13,0,4.981907,-5.610441,-1.881109
11029_master,14.6,14+,0,4.98728,-9.657614,3.108223
11862_master,13.5,13,0,4.994338,-6.122627,-0.173251
11007_remaster,13.8,13+,0,5.004829,-8.062674,1.100123
11528_master,13.9,13+,0,5.007848,-5.580332,-1.469441
22_remaster,14.8,14+,0,5.031942,-8.029382,-0.028259
11865_master,13.3,13,0,5.049944,-6.286345,0.229733
631_master,13.9,13+,0,5.064936,-7.892045,-0.231502
11721_master,14.0,14,0,5.065468,-6.697348,-0.566206
299_master,13.6,13+,0,5.084937,-7.749208,-0.045787
11690_master,13.8,13+,0,5.10468,-7.403647,0.438313
632_master,14.0,14,0,5.111467,-9.59541,2.222865
348_master,14.5,14,0,5.14129,-6.931877,-0.118129
741_remaster,13.7,13+,0,5.155605,-6.681942,-0.304412
11900_master,14.2,14,0,5.157378,-5.816255,-1.791045
572_master,13.9,13+,0,5.186623,-9.987826,3.334288
750_master,14.5,14,0,5.216384,-8.962786,1.434446
10572_master,13.5,13,0,5.264757,-6.570708,-1.549322
11330_master,14.2,14,0,5.288957,-9.305021,2.258548
830_remaster,13.8,13+,0,5.317719,-7.497581,0.150635
11860_master,14.5,14,0,5.322018,-9.931957,3.212205
11030_master,13.4,13,0,5.397272,-6.193643,-1.172408
11400_master,13.9,13+,0,5.406508,-10.011545,3.479439
11535_master,13.9,13+,0,5.419707,-7.846901,1.147873
376_master,13.7,13+,0,5.506578,-6.667126,-0.423161
11796_master,13.8,13+,0,5.517885,-5.234367,-0.091824
11028_master,13.9,13+,0,5.555564,-5.384865,-1.175697
324_master,14.1,14,0,5.566647,-9.974783,3.576859
11550_master,14.4,14,0,5.579394,-5.546446,-0.880996
11814_master,14.8,14+,0,5.606906,-8.66658,2.176015
11800_master,13.8,13+,0,5.62042,-9.0778,2.012675
11176_master,14.3,14,0,5.620887,-9.913708,3.91639
803_master,14.3,14,0,5.629602,-9.077229,2.942058
11004_master,13.8,13+,0,5.643575,-5.364296,-1.902215
463_master,13.6,13+,0,5.650946,-6.812624,-0.404328
365_master,14.6,14+,0,5.678072,-6.808654,-0.818261
11225_master,13.8,13+,0,5.705599,-7.581295,0.164827
11341_master,13.2,13,0,5.73398,-5.771845,-1.769783
10363_master,13.6,13+,0,5.7963,-9.226454,2.503818
11848_master,14.1,14,0,5.843665,-10.25277,3.734916
689_master,14.6,14+,0,5.859145,-7.202044,-0.040009
477_master,13.8,13+,0,5.899446,-7.493688,1.484901
11462_master,14.3,14,0,5.908792,-10.088027,3.981953
11673_master,14.6,14+,0,5.924534,-9.085916,2.700565
488_master,14.1,14,0,5.946845,-10.056594,3.119914
833_remaster,14.9,14+,0,5.952337,-9.732173,3.312256
11675_master,14.2,14,0,5.984523,-10.211243,3.823632
11392_master,14.7,14+,0,6.034722,-6.298765,0.968877
11594_master,14.2,14,0,6.073661,-5.976606,-1.036758
11755_master,14.2,14,0,6.074669,-8.978561,2.308521
11749_master,14.4,14,0,6.07907,-8.168361,1.315411
11708_master,13.4,13,0,6.092273,-5.507209,-1.069148
258_master,13.8,13+,0,6.193487,-6.566232,-0.874152
11238_master,14.6,14+,0,6.227176,-9.586781,3.721664
534_master,14.0,14,0,6.289921,-9.715172,2.732565
11489_master,14.3,14,0,6.330458,-8.592617,0.86178
11739_master,14.1,14,0,6.333889,-10.201062,4.038078
756_remaster,13.8,13+,0,6.34713,-9.549151,3.394084
11809_master,14.6,14+,0,6.42022,-9.541365,2.923758
567_master,14.3,14,0,6.46807,-10.4486,3.489531
11619_master,14.7,14+,0,6.50657,-9.748874,3.017771
11312_master,13.2,13,0,6.546137,-5.841803,-1.482018
11300_master,14.3,14,0,6.630427,-9.616442,3.434482
115_master,13.8,13+,0,6.719086,-6.661854,-0.537829
11363_master,13.5,13,0,6.904179,-9.954943,4.046526
11769_master,13.8,13+,0,6.972072,-5.17718,-1.281221
11206_master,14.5,14,0,7.015487,-9.880186,3.291925
850_master,14.2,14,0,7.16727,-6.698914,-0.437415
11005_master,13.6,13+,0,7.195361,-4.064535,-2.620072
11020_master,13.4,13,0,7.232169,-4.483463,-2.879737
11505_master,13.9,13+,0,7.504862,-7.964614,1.413421
10593_master,13.5,13,0,7.537108,-5.15913,-1.917843
11481_master,13.1,13,0,7.895182,-5.122681,-2.27901
11319_master,13.9,13+,0,7.964157,-9.674508,3.303662
803_remaster,14.9,14+,0,8.225473,-9.308872,3.88332
11085_master,13.5,13,0,8.317821,-9.873217,2.60994
11456_master,13.7,13+,0,8.396378,-9.469917,2.950544
11525_master,13.8,13+,0,9.41092,-4.301109,-2.561101
11301_master,13.9,13+,0,10.340992,-7.785828,0.533426
11142_master,13.9,13+,0,10.81715,-7.712334,-0.431718
10734_master,13.5,13,0,11.017793,-3.193684,-3.857489
