chart,raw_level,bucket_label,cluster_id,distance_to_centroid,pca_x,pca_y
260_master,13.2,13,1,4.110633,9.800622,1.271964
259_master,13.3,13,1,4.122926,9.085568,0.213084
466_master,13.3,13,1,4.176976,8.269631,-0.641701
24_remaster,14.0,14,1,4.224696,8.479758,-1.242671
246_master,13.2,13,1,4.306993,8.176114,-1.081578
360_master,13.4,13,1,4.319785,7.814277,-1.007337
690_master,13.3,13,1,4.382184,9.13303,0.830439
11557_master,13.0,13,1,4.407476,10.381915,1.757589
728_remaster,13.7,13+,1,4.505179,8.252503,-0.545388
694_master,13.4,13,1,4.568321,8.842681,1.197774
710_master,13.7,13+,1,4.572032,9.96981,2.321267
734_expert,13.0,13,1,4.573668,9.732447,-0.615564
218_master,13.4,13,1,4.65128,8.9786,0.684004
285_master,13.7,13+,1,4.669803,7.461812,0.016582
144_remaster,13.7,13+,1,4.68689,9.25234,1.381282
83_master,13.4,13,1,4.712391,7.843621,-1.460449
493_master,13.4,13,1,4.749751,10.472057,1.894103
465_master,13.8,13+,1,4.778177,8.680267,0.825517
692_master,13.4,13,1,4.781584,7.505408,-0.58751
71_remaster,13.3,13,1,4.786959,9.926161,2.390342
247_remaster,13.7,13+,1,4.816661,10.800346,2.47522
110_master,13.0,13,1,4.918447,7.434402,-1.766327
11760_remaster,13.2,13,1,4.91897,10.679548,2.006714
521_master,13.5,13,1,4.947351,8.438067,-0.6346
187_master,13.2,13,1,4.950838,10.756868,2.60219
11916_master,13.1,13,1,4.993233,7.499169,-1.967725
11559_master,13.5,13,1,5.010795,10.29159,0.226202
636_master,13.3,13,1,5.027262,9.747362,-0.019733
235_master,14.1,14,1,5.046531,8.037509,-1.34748
154_expert,13.2,13,1,5.049609,9.39168,-0.25247
11571_master,13.2,13,1,5.108416,7.554443,-0.793018
85_remaster,14.0,14,1,5.141158,7.415054,-1.214372
658_expert,13.2,13,1,5.186658,10.139683,-0.184018
244_master,13.0,13,1,5.411997,9.474834,-0.388391
794_master,13.2,13,1,5.431623,7.909748,-1.581395
213_master,13.4,13,1,5.444595,10.782648,3.3708
410_master,13.4,13,1,5.447193,6.985765,-2.334834
11091_master,13.0,13,1,5.448686,9.633583,-1.315096
606_expert,13.3,13,1,5.544501,9.240511,-0.232459
781_master,13.3,13,1,5.552524,7.265988,-1.782978
130_master,13.7,13+,1,5.558815,9.477675,0.970707
11736_master,13.0,13,1,5.632667,9.564389,-0.448874
11429_expert,13.0,13,1,5.646033,9.939745,-0.342866
1819_master,14.2,14,1,5.73126,10.094105,1.977008
133_master,13.7,13+,1,5.774236,10.089678,2.369442
640_master,13.3,13,1,5.783626,10.523587,2.491596
704_master,13.3,13,1,5.798038,8.837063,-0.151592
144_master,13.3,13,1,5.87008,9.616048,1.074054
133_remaster,13.9,13+,1,5.871568,8.352814,-0.69475
556_expert,13.1,13,1,5.910478,8.31327,-1.619649
506_master,13.3,13,1,6.041468,10.054893,3.334508
101_master,13.6,13+,1,6.149917,6.829753,-2.415158
114_master,13.6,13+,1,6.187579,7.68141,-1.409379
247_master,13.4,13,1,6.445395,11.244861,1.786733
278_master,13.3,13,1,6.484811,11.316438,4.24126
10030_master,13.7,13+,1,6.610217,10.820644,3.737374
146_master,13.0,13,1,6.644809,11.072433,1.412188
11868_master,13.3,13,1,6.65414,11.83264,2.931756
11630_master,13.4,13,1,6.722363,10.229776,2.596947
11463_master,13.2,13,1,6.784518,9.262132,-1.611625
11830_master,13.8,13+,1,6.822496,8.281269,0.26754
347_master,13.8,13+,1,6.997633,9.880939,3.614181
11851_master,13.2,13,1,7.008011,10.892612,0.672251
82_master,13.9,13+,1,7.042288,11.345345,3.257394
11451_master,13.5,13,1,7.09812,9.820081,3.034844
132_expert,13.1,13,1,7.236701,10.321331,2.797932
423_master,13.1,13,1,7.272241,10.743491,4.286266
739_master,13.7,13+,1,7.425483,10.965149,2.009375
11718_master,13.3,13,1,7.551991,12.301764,2.991168
11773_master,13.1,13,1,7.711575,10.276564,3.15218
11289_master,13.4,13,1,7.734122,9.025558,-1.148418
11418_master,13.7,13+,1,7.762133,8.861293,-1.465231
11340_master,13.1,13,1,7.843117,8.899501,3.383792
11486_remaster,13.0,13,1,7.952337,9.239576,-0.854318
11021_master,13.7,13+,1,8.185657,8.873443,-2.291306
11846_master,13.4,13,1,9.420872,11.183337,0.211873
11527_master,13.8,13+,1,9.590837,11.004282,2.163208
11597_master,13.1,13,1,17.41256,9.025964,-0.674927
11650_master,13.1,13,1,19.727442,10.84895,-1.582511
